,asin,rating,title,title_len,vote,summary_len,category_count,review_count,verified_true_ratio,also_buy_count,also_view_count,brand,main_cat,price,rankElectronics,review_text_len,percentage_positive
1589,B0038W0J0S,4.0,Sony STR-DH810 7.1-channel A/V Receiver with 7 HD Inputs [3D Compatible] (Discontinued by Manufacturer),14,16.615384615384617,2,34,34,0.6470588235294118,34,34,Sony,Home Audio & Theater,219.99,275337.0,250.14705882352942,0.7058823529411765
1590,B003964HD8,4.090909090909091,Panasonic DMP-BD655 networked Blu-Ray Disc Player,6,15.5,14,11,11,0.6363636363636364,11,11,Panasonic,All Electronics,61.99,417587.0,58.45454545454545,0.8181818181818182
1591,B0039QC6KE,4.612903225806452,Lanzar Upgraded 6.5&rdquo; High-Power MidBass - Powerful 500 Watt Peak 105Hz &ndash; 12 kHz Frequency Response 30 Oz Magnet Structure 4 Ohm w/Paper Cone and Foam Surround Full Range Speaker - Opti Pro OPTI6MI,34,5.5,2,31,31,0.9354838709677419,31,31,Lanzar,Car Electronics,4.0,120104.0,16.419354838709676,0.8709677419354839
1592,B0039XRUBM,4.022556390977444,Sony DVP-SR500H 1080p Upscaling DVD Player,6,11.921052631578947,2,133,133,0.8947368421052632,133,133,Sony,All Electronics,34.99,114633.0,76.33834586466165,0.7518796992481203
1593,B003A6W2MU,4.7,Acoustic Audio HD-6c In-Wall 6.5&quot; Center Channel Speaker In Ceiling 350 Watt,12,3.75,2,10,10,1.0,10,10,Acoustic Audio by Goldwood,Home Audio & Theater,4.64,73739.0,42.0,1.0
1594,B003AILWGA,4.75,Rockford Fosgate T500-1bdCP Power 500 Watt Class-bd Constant Power Amplifier,10,4.066666666666666,2,28,28,0.75,28,28,Rockford Fosgate,Car Electronics,28.63,227385.0,99.46428571428571,0.8571428571428571
1595,B003ANVQWU,4.041916167664671,Samsung DVD-C500 Upconverting DVD Player (Black),6,22.763157894736842,10,167,167,0.9101796407185628,167,167,Samsung,All Electronics,51.48,46525.0,49.221556886227546,0.7365269461077845
1596,B003AVPUZG,4.3,StarTech.com Mountable Rugged Industrial 7 Port USB Hub,8,2.0,9,10,10,1.0,10,10,StarTech,All Electronics,3.86,42936.0,26.3,0.8
1597,B003B3P29W,3.4186046511627906,TomTom XL 335T 4.3-Inch Portable GPS Navigator (Lifetime Traffic Edition),10,15.225806451612904,9,86,86,0.5813953488372093,86,86,TomTom,Home Audio & Theater,59.0,153377.0,184.95348837209303,0.5116279069767442
1598,B003BEE6ZC,4.454545454545454,Cisco-Linksys E2100L Advanced Wireless-N Router,5,21.666666666666668,6,11,11,0.9090909090909091,11,11,Linksys,All Electronics,39.95,280928.0,83.54545454545455,0.6363636363636364
1599,B003BFVNS4,4.2,"Global Cache iTach, IP to Serial with PoE (IP2SL-P)",9,6.0,10,5,5,1.0,5,5,Global Cach,Home Audio & Theater,8.01,39522.0,136.0,0.6
1600,B003BFYHDC,4.285714285714286,Vincent PHO 8 Phono Stage MM/MC Outboard Power Supply Black,10,5.0,7,7,7,0.7142857142857143,7,7,Vincent,All Electronics,10.88,25588.0,144.57142857142858,0.7142857142857143
1601,B003BWCK2A,4.125,"Sound Storm EV5000D Car Amplifier &ndash; 5000 Watts Max Power, 1 Ohm Stable, Class D, Monoblock, MOSFET Power Supply, Remote Subwoofer Control",22,5.833333333333333,1,32,32,0.65625,32,32,Sound Storm Laboratories,Car Electronics,14.0,157373.0,114.625,0.84375
1602,B003C5US2U,4.086956521739131,"Sony BDP-BX37 1080p Upscaling Blu-ray Disc DVD Player w/HDMI, LAN &amp; USB",12,24.357142857142858,10,23,23,0.5217391304347826,23,23,Sony,All Electronics,59.99,148810.0,224.7826086956522,0.6086956521739131
1603,B003CHMCXG,4.238938053097345,"Sony DVP-FX750 7-Inch Portable DVD Player, Black (2010 Model)",9,17.333333333333332,2,113,113,0.8761061946902655,113,113,Sony,All Electronics,12.22,89204.0,65.29203539823008,0.7610619469026548
1604,B003CJTNK4,3.0,Belkin N300 Wireless N Router (Older Generation),7,7.5,2,18,18,0.4444444444444444,18,18,Belkin,All Electronics,2.54,269385.0,155.0,0.5
1605,B003CNYX6E,4.8,Hewlett Packard - Hp Pavilion Dv2000 Cmos Battery,8,,2,5,5,1.0,5,5,HP,Computers,8.5,245562.0,19.0,1.0
1606,B003CY0SR6,3.8877005347593583,"Philips PD9000/37 9-Inch LCD Portable DVD Player with 5 Hour Battery, White/Black (Old Model)",14,15.439024390243903,6,187,187,0.8877005347593583,187,187,Philips,All Electronics,9.32,47725.0,90.01069518716578,0.6737967914438503
1607,B003D3GS6Q,2.2142857142857144,Toshiba BDX2500 Blu-ray Disc Player (Black),6,7.285714285714286,4,14,14,0.2857142857142857,14,14,Toshiba,All Electronics,56.98,390841.0,324.14285714285717,0.21428571428571427
1608,B003DNYW0U,2.9411764705882355,Zoom 4506 3G Wireless-N Travel Router,6,4.888888888888889,4,17,17,0.7647058823529411,17,17,Zoom,All Electronics,2.54,284768.0,158.11764705882354,0.4117647058823529
1609,B003DT38YK,2.6923076923076925,"New Replacement Laptop Battery for LENOVO IdeaPad Y450, Y450A, Y450G, IdeaPad Y550, Y550A,Y550P, Compatible Part Numbers: 55Y2054, L08L6D13",18,,2,13,13,0.9230769230769231,13,13,Unknown,Computers,165.23,161528.0,59.69230769230769,0.5384615384615384
1610,B003DVZZ1C,4.360655737704918,Scosche SE122CC 12-Inch Dual Subwoofer Enclosure (Grey/Black),7,5.5,3,61,61,0.8688524590163934,61,61,Scosche,Car Electronics,7.43,78735.0,52.868852459016395,0.8852459016393442
1611,B003E1Y6ZM,4.666666666666667,6 Pack Compatible Panasonic Kx-P110i Printer Ribbons works in Panasonic KX-P1080 / KXP-1090 and other Dot Matrix Printers Compatible Brand Black Printer Ribbons for use in Panasonic Kx-P1000 Panasonic Kx-P1031 Panasonic Kx-P1080 Panasonic Kx-P1080AP Panasonic Kx-p1080i Panasonic Kx-P1080L Panasonic Kx-P1081 Panasonic Kx-P1082 Panasonic Kx-P1083 Panasonic Kx-P1090 Panasonic Kx-P1091 Panasonic Kx-P1091i Panasonic Kx-P1092 Panasonic Kx-P110 Panasonic Kx-P111 Panasonic Kx-P112 Panasonic Kx-P113 Panasonic Kx-P115 Panasonic Kx-P120 Panasonic Kx-p145 Panasonic Kx-P1123 Panasonic Kx-P1124 Panasonic Kx-P1160 Panasonic Kx-P1180 Panasonic Kx-P1190 Panasonic Kx-P1191 Panasonic Kx-P1592 Panasonic Kx-P1593 Panasonic Kx-P1595 Panasonic Kx-P1695 Panasonic Kx-P2000 Panasonic Kx-P2023 Panasonic Kx-P2030 Panasonic Kx-P2150 Panasonic Kx-WD45 Panasonic Taxan 810X Panasonic Taxan 910X Panasonic TMS210 Panasonic UX-P1093 Panasonic XPP145,108,,2,6,6,1.0,6,6,M2M Business supplies,Computers,8.77,37201.0,7.333333333333333,1.0
1612,B003E2O3IG,3.909090909090909,AC Adapter Power Supply Charger+Cord for Dell Inspiron 1210 910 Mini 10 Mini 12,14,2.0,3,11,11,1.0,11,11,SIB,Computers,9.98,160059.0,33.36363636363637,0.8181818181818182
1613,B003E2PS4O,4.4,AC Power Adapter/Battery Charger for Toshiba Satellite A105-S2061 A105-S2071 A130 A215-S4697 A215-S4747 A215-S7422 L45 M200 M205 M60 M65 P200 U300 U305 a215-s7437 l305 u405 by SIB,26,6.0,7,5,5,1.0,5,5,SIB,Home Audio & Theater,11.6,55788.0,44.8,1.0
1614,B003E2PVBO,4.294117647058823,NEW Laptop/Notebook AC Adapter/Power Supply Charger+Cord for Acer Aspire,9,5.0,4,51,51,0.9607843137254902,51,51,SIB,Computers,13.25,139712.0,27.647058823529413,0.7450980392156863
1615,B003E2RRZW,4.476190476190476,Laptop/Notebook Battery for Dell Inspiron 1420,6,2.0,1,21,21,0.9523809523809523,21,21,SIB,Computers,17.99,129374.0,26.666666666666668,0.9047619047619048
1616,B003E2RZXG,4.5,Laptop/Notebook AC Adapter/Power Supply Charger+Cord for HP Touchsmart TX2z,9,,6,6,6,1.0,6,6,SIB,Home Audio & Theater,13.19,336833.0,42.166666666666664,1.0
1617,B003E2TJ80,4.0,NEW Laptop/Notebook AC Adapter/Power Supply Charger+Cord for Dell 5U092 7W104 AA22850 ADP-65JB B CF745 DF263 F7970 F8834 HA65NS0-00 HA65NS1-00 HP-OQ065B83 LA65NS0-00 N2765 PA 12 PA-12 PA-1650-05D,26,4.0,2,13,13,0.9230769230769231,13,13,SIB,Home Audio & Theater,13.1,230059.0,47.92307692307692,0.7692307692307693
1618,B003E2TK8Y,4.178571428571429,NEW Laptop Battery for HP/Compaq 498482-001,6,,11,28,28,0.9642857142857143,28,28,EXXACT PARTS,Computers,16.88,56983.0,18.428571428571427,0.7857142857142857
1619,B003E2TQI8,3.86046511627907,Laptop Battery for Gateway squ-715 squ-720 w35044lb w35044lb-sp w35044lb-sy w35052lb w35052lb-sy,11,2.5,1,43,43,0.9767441860465116,43,43,SIB,Computers,17.99,108829.0,29.6046511627907,0.7209302325581395
1620,B003E2TSKO,4.222222222222222,NEW Laptop/Notebook AC Adapter/Power Supply Charger+Cord for Toshiba compatible models,10,,3,9,9,1.0,9,9,SIB,Home Audio & Theater,10.98,270009.0,58.888888888888886,0.5555555555555556
1621,B003E2VMJO,4.555555555555555,New AC Power Adapter/Battery Charger for Dell Latitude,8,2.0,4,27,27,0.9629629629629629,27,27,CBD&reg;,Computers,12.98,191545.0,33.666666666666664,0.8518518518518519
1622,B003E2XTAE,3.9791666666666665,NEW Laptop Battery for Dell Inspiron 1501 6400 E1505,9,2.0,2,48,48,0.9583333333333334,48,48,SIB,Computers,17.99,30154.0,24.958333333333332,0.7708333333333334
1623,B003E2XUJO,4.833333333333333,NEW Laptop/Notebook AC Adapter/Power Supply Charger+Cord for Acer TravelMate 230 2300 2310 2350 2400 2410 2450 2480 260 290 290E 3000 3001 3010 3200 3260 3300 4000 4010 4050 4060 4150 4220 4500 4600 500 5520 5700 5710 5720 600 6000 650 8000 8100 C100,45,,2,6,6,1.0,6,6,SIB,Computers,13.23,82689.0,16.333333333333332,1.0
1624,B003E2XVZM,3.6666666666666665,Laptop/Notebook AC Adapter/Power Supply Charger+Cord for HP/Compaq Business 6730b 6730s 6735 6735b 8510 nx6330 nx8420 nx9420,16,2.0,1,6,6,1.0,6,6,SIB,Computers,14.69,234953.0,68.0,0.5
1625,B003E476A6,3.4285714285714284,Scosche SEV10CC 10-Inch Slot Ported Single Subwoofer Enclosure (Grey/Black),9,2.0,19,7,7,0.7142857142857143,7,7,Scosche,Car Electronics,6.04,148098.0,49.857142857142854,0.5714285714285714
1626,B003E7ES4U,4.833333333333333,XM XAPH1 Home Kit for XMp3i Portable Satellite Radio,9,2.0,3,6,6,1.0,6,6,SiriusXM,All Electronics,22.84,134724.0,30.333333333333332,1.0
1627,B003EGZCN2,4.271186440677966,"Sound Storm EV2.1200 Evolution 1200 Watt, 2 Channel, 2 to 8 Ohm Stable Class A/B, Full Range, Bridgeable, MOSFET Car Amplifier with Remote Subwoofer Control",25,5.777777777777778,5,59,59,0.9322033898305084,59,59,Sound Storm Laboratories,Car Electronics,7.43,165425.0,64.94915254237289,0.8135593220338984
1628,B003EH1L9A,3.7419354838709675,"Sound Storm EV4.1600 Evolution 1600 Watt, 4 Channel, 2 to 8 Ohm Stable Class A/B, Full Range, Bridgeable, MOSFET Car Amplifier with Remote Subwoofer Control",25,5.625,2,62,62,0.9354838709677419,62,62,Sound Storm Laboratories,Car Electronics,8.65,168741.0,61.903225806451616,0.7580645161290323
1629,B003ESXQGK,4.40625,"Pwr 90W USB-C PD Replacement Adapter Compatible with Toshiba Portege, Tecra PA5257E-1AC3 PA5257U-1ACA PA5257U-1ACA; Samsung Notebook 7 Spin, 9 Pro W16-030N1A BA44-00336A Power Cord 12 Ft",26,2.3,22,64,64,0.984375,64,64,PWR+,Computers,39.99,135965.0,64.875,0.84375
1630,B003EX0BVS,3.9537037037037037,GPX D200B Progressive Scan DVD Player with Remote Control,9,18.7,4,108,108,0.9537037037037037,108,108,GPX,All Electronics,2.0,3880.0,33.98148148148148,0.7222222222222222
1631,B003EXMSFK,3.08,GPX R300B AM/FM Armband Radio with Earbuds,7,4.222222222222222,2,25,25,0.8,25,25,GPX,All Electronics,10.76,11498.0,36.48,0.52
1632,B003EYV7EC,2.4,"LG DP570MH 7-Inch Portable DVD and Mobile DTV, Black",9,11.0,1,5,5,0.8,5,5,LG,All Electronics,6.73,624071.0,116.4,0.4
1633,B003F6M6I0,4.833333333333333,15.6&quot; For LP156Wh4 (Tl)(A1) LG New 15.6&quot; Laptop Lcd Screen LED Hd A++ (Compat,14,,2,48,48,0.9791666666666666,48,48,LG,Computers,2.0,230183.0,24.791666666666668,0.9166666666666666
1634,B003FJBQTW,3.789473684210526,"2GB [2x1GB] RAM Memory Upgrade for the Dell Dimension 4600 (DDR-400, PC3200)",12,2.0,6,19,19,1.0,19,19,4AllDeals,Computers,17.04,234514.0,57.473684210526315,0.5789473684210527
1635,B003FXY7JE,3.5,iHome iP39WZC Kitchen Timer &amp; Alarm Clock Radio for iPod &amp; iPhone (White),13,15.2,2,24,24,0.8333333333333334,24,24,iHome,Home Audio & Theater,2.0,142309.0,83.54166666666667,0.5833333333333334
1636,B003G2I72W,5.0,HQRP AC Adapter for Sony HandyCam HDR-PJ780E HDR-PJ780VE HDR-PJ790 HDR-PJ790E HDR-PJ790V HDR-PJ790VE HDR-PJ260 HDR-PJ260V HDR-PJ580 HDR-PJ580V DCR-SX50E DCR-SX53E DCR-SX60E DCR-SX73E Camcorder,21,,1,5,5,1.0,5,5,HQRP,Camera & Photo,7.91,320827.0,26.4,1.0
1637,B003GSLE2Q,3.9710982658959537,"Planet Audio AC1500.1M Car Amplifier &ndash; 1500 Watts Max Power, 2/4 Ohm Stable, Class A/B, Monoblock, MOSFET Power Supply, Remote Subwoofer Control",22,4.076923076923077,2,173,173,0.884393063583815,173,173,Planet Audio,Car Electronics,7.43,21028.0,52.06936416184971,0.7341040462427746
1638,B003GSLE44,4.410714285714286,"Planet Audio AC1200.2 Anarchy 1200 Watt, 2 Channel, 2/4 Ohm Stable Class A/B, Full Range, Bridgeable, MOSFET Car Amplifier with Remote Subwoofer Control",23,5.076923076923077,12,112,112,0.9464285714285714,112,112,Planet Audio,Car Electronics,7.43,17720.0,47.598214285714285,0.8660714285714286
1639,B003GSLE4O,4.4206896551724135,"Planet Audio AC1800.5 Anarchy 1800 Watt, 5 Channel, 2/4 Ohm Stable Class A/B, Full Range, Bridgeable, MOSFET Car Amplifier with Remote Subwoofer Control",23,4.125,6,145,145,0.9655172413793104,145,145,Planet Audio,Car Electronics,12.4,19661.0,68.62068965517241,0.8827586206896552
1640,B003H3H690,4.555555555555555,Browning BR-1250 NMO 3/4&quot; Hole Mount Cable Kit (Discontinued by Manufacturer),11,4.0,6,18,18,1.0,18,18,Browning,Home Audio & Theater,17.99,314687.0,46.72222222222222,0.8888888888888888
1641,B003H94660,3.857142857142857,"CAR Charger 90W Laptop Replacement for HP Pavilion G4 G6 G7 M6, EliteBook 1020 1040 840 850 G5 G4 G3 G2 G1, HP Chromebook 11 G5 EE, HP ProBook x360 11 G1 G2 EE DC Adapter Power Cord 10 Ft UL Listed",42,2.25,7,14,14,1.0,14,14,PWR+,Computers,24.47,76167.0,56.0,0.7857142857142857
1642,B003HH96IU,3.789473684210526,"Motorcycle Waterproof Speaker Amplifier System - Set of 3 Inch 700W Weatherproof Speakers, AUX IN - Handlebar Mount Mini Stereo Audio Receiver Kit - For ATV, Motorbike - Lanzar OPTIMC90",30,13.0,5,19,19,0.8947368421052632,19,19,Lanzar,Car Electronics,8.65,151588.0,132.1578947368421,0.7368421052631579
1643,B003HH9FIQ,3.4,"Pyle Hydra Marine Amplifier - Upgraded Elite Series 400 Watt 2 Channel Micro Amplifier - Waterproof, GAIN Level Controls, RCA Stereo Input, 3.5mm Jack &amp; Volume Control (PLMRMP1A)",28,5.125,2,30,30,0.9,30,30,Pyle,Car Electronics,6.04,45141.0,77.13333333333334,0.7333333333333333
1644,B003HNBDAI,3.8,"Lilliput 669GL-70NP/C/T 7&quot; VGA, HDMI, DVI Touch Screen Monitor",9,2.0,8,5,5,1.0,5,5,CarNetix,Home Audio & Theater,3.82,256696.0,100.8,0.4
1645,B003I29YF4,4.053571428571429,"Unique 200 Hours Back-up Battery Life Time (Standby), Reecom R-1630C SAME Weather Alert Radio (Light Grey), 16 Siren Volume, EOM Detection, Display Event Message and Effective Time At a Glance",30,8.38888888888889,2,56,56,0.8214285714285714,56,56,Reecom,Home Audio & Theater,5.69,83840.0,116.41071428571429,0.6607142857142857
1646,B003IHV6YG,4.182389937106918,Garmin GPSMAP 62S Handheld GPS Navigator,6,26.065217391304348,2,159,159,0.8113207547169812,159,159,Garmin,Home Audio & Theater,249.0,104201.0,134.60377358490567,0.7358490566037735
1647,B003IUWNVI,4.532663316582915,"Monoprice 105796 6-Inch 50LBS Releasable Cable tie, 100-Piece/Pack, White",9,3.4166666666666665,2,199,199,0.9396984924623115,199,199,Monoprice,Home Audio & Theater,2.0,54176.0,37.02010050251256,0.8592964824120602
1648,B003JHJL38,4.17948717948718,"Unique 185 Hours Back-up Battery Life Time (Standby), Reecom R-1650D SAME Weather Radio with AM/FM (Light Grey), 24 Siren Volume, EOM Detection, Display Event Message and Effective Time At a Glance",31,9.352941176470589,3,39,39,0.9230769230769231,39,39,Reecom,Home Audio & Theater,5.32,114379.0,130.07692307692307,0.7435897435897436
1649,B003JQLPYC,3.923076923076923,Bose Lifestyle V35 Home Theater System (Discontinued by Manufacturer),9,27.75,1,26,26,0.38461538461538464,26,26,Bose,Home Audio & Theater,770.0,241967.0,226.76923076923077,0.7307692307692307
1650,B003K154IE,3.2941176470588234,"Pyle Hydra Marine Amplifier - Upgraded Elite Series 400 Watt 4 Channel Micro Amplifier - Waterproof, GAIN Level Controls, RCA Stereo Input, 3.5mm Jack, MP3 &amp; Volume Control (PLMRMP3A)",29,20.428571428571427,4,68,68,0.9558823529411765,68,68,Pyle,Car Electronics,6.04,83250.0,60.61764705882353,0.6029411764705882
1651,B003KN2TF8,4.409836065573771,JBL 6-1/2&quot; 540 watts Peak 2-Way 3 ohms impedance GTO Series Component Car Audio Speaker System w/ FREE NUTEK EARBUDS,20,5.291666666666667,6,305,305,0.9704918032786886,305,305,Harman Kardon,Car Electronics,129.95,49565.0,55.36065573770492,0.8721311475409836
1652,B003KN2TL2,4.166666666666667,JBL GT5-10D 10-Inch Dual-Voice-Coil Subwoofer,5,3.5,2,12,12,0.75,12,12,JBL,Car Electronics,8.65,219150.0,25.916666666666668,0.9166666666666666
1653,B003KQ22W0,3.8372093023255816,Monoprice HDMI Over CAT5E / CAT6 Extender Wall Plate (Pair) - Single Port (1P) - White,16,2.6666666666666665,7,43,43,0.8837209302325582,43,43,Monoprice,Home Audio & Theater,2.0,25326.0,86.0,0.6744186046511628
1654,B003KQ62SA,5.0,Monoprice Ferrite Cores (1 PAIR) for 24AWG HDMI&reg; Cable,9,2.5,3,5,5,1.0,5,5,Monoprice,Home Audio & Theater,6.69,266324.0,61.2,1.0
1655,B003L11H6Q,4.851851851851852,"Monoprice S/PDIF (Toslink) Digital Optical Audio Cable, 10ft",8,,8,27,27,1.0,27,27,Monoprice,Home Audio & Theater,6.43,70271.0,20.48148148148148,1.0
1656,B003L11HCA,4.769230769230769,"Monoprice 15ft High-quality Coaxial Audio/Video RCA CL2 Rated Cable - RG6/U 75ohm (for S/PDIF, Digital Coax, Subwoofer, and Compos",19,3.0,1,13,13,1.0,13,13,Monoprice,Home Audio & Theater,7.7,40019.0,32.61538461538461,0.9230769230769231
1657,B003L13AHK,4.2,"Monoprice Cable Tie Mounts 20x20(mm), 100pcs/Pack - White",8,,2,5,5,0.8,5,5,Monoprice,Home Audio & Theater,4.4,78522.0,28.8,0.4
1658,B003L13AI4,4.333333333333333,"Monoprice Cable tie mounts 30x30(mm), 100pcs/Pack - white",8,,9,6,6,1.0,6,6,Monoprice,Home Audio & Theater,5.0,117915.0,45.166666666666664,1.0
1659,B003L13C64,4.925925925925926,"Monoprice 10ft High-quality Coaxial Audio/Video RCA CL2 Rated Cable - RG6/U 75ohm (for S/PDIF, Digital Coax, Subwoofer, and Compos",19,3.0,2,27,27,0.9629629629629629,27,27,Monoprice,Home Audio & Theater,8.16,26094.0,24.037037037037038,1.0
1660,B003L14X3A,4.36,Monoprice 8X1 Enhanced Powered HDMI Switcher w/ Remote,8,6.285714285714286,5,25,25,0.96,25,25,Monoprice,Home Audio & Theater,5.03,17314.0,80.12,0.72
1661,B003L14YP2,5.0,Monoprice 6ft 28AWG CL2 Dual Link DVI-D Cable - Black,10,,2,6,6,1.0,6,6,Monoprice,Home Audio & Theater,9.99,67910.0,30.666666666666668,1.0
1662,B003L1504Q,4.538461538461538,Monoprice Premium RCA Plug,4,5.666666666666667,11,13,13,0.9230769230769231,13,13,Monoprice,Home Audio & Theater,5.93,83461.0,31.692307692307693,0.9230769230769231
1663,B003L150R8,4.9411764705882355,"Monoprice S/PDIF (Toslink) Digital Optical Audio Cable, 15ft",8,,10,51,51,0.9019607843137255,51,51,Monoprice,Home Audio & Theater,7.58,16088.0,27.627450980392158,0.9803921568627451
1664,B003L16ZYU,4.510791366906475,"Monoprice Cable tie mounts 25x25(mm), 100pcs/Pack - white",8,4.363636363636363,4,139,139,0.9496402877697842,139,139,Monoprice,Home Audio & Theater,4.73,6837.0,26.294964028776977,0.8561151079136691
1665,B003L1700I,4.0,Monoprice 10ft 24AWG CL2 Dual Link DVI-D Cable - Black,10,,2,6,6,1.0,6,6,Monoprice,Home Audio & Theater,9.86,366545.0,43.333333333333336,0.6666666666666666
1666,B003L18YFS,3.826923076923077,10ft. Mini Display Port Male to HDMI Male,8,2.0,4,52,52,1.0,52,52,Generic,All Electronics,19.91,92260.0,47.17307692307692,0.6346153846153846
1667,B003L18ZDY,4.285714285714286,Monoprice 1.5ft SVGA Super VGA M/M Monitor Cable w/ ferrites (Gold Plated),12,,2,7,7,1.0,7,7,Monoprice,Home Audio & Theater,4.98,81424.0,31.571428571428573,0.8571428571428571
1668,B003L18ZJ8,4.142857142857143,Monoprice 106259 4 x 1 HDMI Switch with CEC Engine with 3D support,13,3.5,3,7,7,0.8571428571428571,7,7,Monoprice,Home Audio & Theater,5.48,62425.0,74.14285714285714,0.5714285714285714
1669,B003L1AF3M,4.206896551724138,"Monoprice Hook cable clips with steel nail, 10mm, 100pcs/Pack",9,4.333333333333333,18,29,29,0.8620689655172413,29,29,Monoprice,Home Audio & Theater,9.86,45084.0,28.551724137931036,0.896551724137931
1670,B003L1AGQI,4.857142857142857,Monoprice 105364 100-Feet Super VGA HD15 Male to Male Cable with Stereo Audio and Triple Shielding,16,,16,7,7,1.0,7,7,Monoprice,Home Audio & Theater,2.54,71367.0,44.0,0.8571428571428571
1671,B003L1AH6C,4.714285714285714,Monoprice 106308 15-Feet Triple RCA Stereo Video Dubbing Composite Cable,10,,12,7,7,1.0,7,7,Monoprice,Home Audio & Theater,10.45,237960.0,25.285714285714285,0.8571428571428571
1672,B003L2DWT0,3.75,"SuperSonic Portable TFT Swivel Display DVD Player with Digital TV Tuner, USB/SD Inputs and AC/DC Compatible for RVs, 9-Inch",19,3.3333333333333335,2,8,8,1.0,8,8,Supersonic,All Electronics,5.71,211479.0,52.375,0.375
1673,B003L9994U,3.3,Bay Valley Parts New 5200mah Laptop Notebook Battery Replacement for Dell Computer Latitude E6400 E6410 E6500 E6510 Precision M2400 M4400 M4500 6-cell,22,2.5,5,10,10,1.0,10,10,Bay Valley Parts,Computers,16.99,109592.0,33.4,0.6
1674,B003LLADCA,4.285714285714286,"USB CRYSTAL 3 Fans Cooler Pad for Laptop, Notebook, Xbox [Electronics]",11,4.0,2,7,7,1.0,7,7,Generic,Computers,9.99,208661.0,110.85714285714286,0.8571428571428571
1675,B003LYO3LE,3.3846153846153846,Panasonic TY-CC10W Skype-Enabled Camera (2010 Model) (Discontinued by Manufacturer),9,10.8,2,13,13,0.6923076923076923,13,13,Panasonic,Home Audio & Theater,2.0,229771.0,113.53846153846153,0.5384615384615384
1676,B003M5YSCQ,4.5,UL Listed 90W 65W Charger for Dell Inspiron 11 13 14 15 17 Laptop 11-3000 15-5000 15-7000 13-7000 13-5000 15-3000 17-5000: Extra Long 12 Ft AC Adapter 15R 17R 1545 3520 3521 5555 5558 5559 5755 N5110,37,4.0,9,74,74,0.9324324324324325,74,74,PWR+,Computers,24.47,9986.0,27.33783783783784,0.8918918918918919
